text,triplet
You can convert the text of a String to another format using the getBytes() method.,[]
Each of these classes are covered in more detail in later texts in this trail.,[]
The first parameter to the normalize() method is the text to normalize.,[]
You can use the String class to convert a byte array to a String instance.,[]
There are more rules you can use with the RuleBasedCollator class.,[]
"The internationalization layer should convert from whatever character encoding the input comes in (ascii, UTF-8 etc.)",[]
This is done using the second constructor paramter in the InputStreamReader class.,[]
"The Locale class complies with the BCP 47 (IETF BCP 47, ""Tags for Identifying Languages"") standard.",[]
The Throwable class has a method named addSuppressed() which takes a Throwable object as parameter.,[]
"Language codes are case insensitive, but the Locale class always use lowercase versions of the language codes.",[]
"As you saw in the example, you get the time zone from the java.util.TimeZone class.",[]
"Please not, that the Calendar.getTimeInMillis() always returns the time in UTC, regardless of the time zone set on the Calendar instance.",[]
"This examples obtains all the available time zone ID's, and then prints them to System.out.",[]
"Adding and getting elements to a generic Map is done using the put() and get() methods, just like you have always done:",[]
The java.text.DecimalFormat class is used to format numbers using a formatting pattern you specify yourself.,[]
"The country code is case insensitive, but the Locale class uses an uppercase version of the country code.",[]
"The country code is a 2 character code following the ISO 3166 standard, or a UN M.49 numeric area code.",[]
You can also create a java.util.Locale instance by using one of its constructors.,[]
See the JavaDoc for the Locale class for more detail about extensions.,[]
"This Java internationalization tutorial is ""work in progress"", so if you spot a a missing description of a feature etc., please be patient.",[]
"For instance, what calendar to use when displaying dates (Gregorian, Arab, Japanese etc.).",[]
The exception thrown when attempting to close the resource would be available inside the Throwable array returned by e.getSuppressed().,[]
"If the input.close() call fails, and an IOException is thrown, then it is caught, wrapped and rethrown.",[]
Java has a set of built-in classes that can help you handle internationalization of your application.,[]
"English or Danish), so I may want to temporarily change language to e.g.",[]
See the JavaDoc for the Locale class for more detail about variant.,[]
You can change this pattern later using the applyPattern() or applyLocalizedPattern() method.,"['(method, similarity, method): (applyPattern(), similar to, applyLocalizedPattern())']"
Notice how we can call the addAndReturn() method using both String's and Integer's and their corresponding collections.,[]
"Script codes are case insensitive, but the Locale class always uses a version with the first letter in uppercase, and the rest in lowercase.",[]
"Finally, I may want to show how a given application works to a person who doesn't speak the language that my application is localized to (e.g.",[]
